record,name,cpf,address,birthday,Gluconise,H2B4,H356,HB_A56,Adrino_posina,Gamma_R,Nitro_K,H278,Positron_L,Plate,Factor_risk,norm_gamma_type,Blood_type,Blood_Rh,Low_Risk,Medium_Risk,High_Risk
85292,João Lucas Ramos,62849130796,"Rodovia de Aragão, 76
Vila Rica
06309218 da Costa do Norte / CE",2003-04-26,1097.2829,124.32,274.32,112.89,Clinical Done,4,4.73,22315.21,44.7927,X,7,0,O,-,False,True,True
92204,Milena Viana,46587031226,"Via de Almeida, 64
Vila Antena Montanhês
76220-126 Ribeiro de Sales / TO",2004-09-25,1170.3038,142.58,292.58,112.89,,2,3.52,10243.92,32.7214,X,6,0,A,+,False,True,True
1019,Maysa Barbosa,12439857637,"Setor Fernando Ramos, 844
Beija Flor
64301-683 Nunes / AL",2005-04-21,1097.2499,124.31,274.31,112.89,Uncovered,3,2.65,1569.55,24.0471,A,3,1,A,+,False,True,True
62739,Larissa Barros,85192764076,"Largo Duarte, 909
São Lucas
80130-897 Costela do Norte / AP",2018-08-19,833.152,58.29,208.29,136.55,,2,3.03,5369.02,27.8465,A,5,1,A,+,False,True,False
59512,Dr. Vitor Hugo Lopes,53869174200,"Recanto Castro, 83
Vila Da Luz
38541436 Fernandes / MS",2008-06-10,1268.9985,167.25,317.25,112.89,Capsuled,2,2.55,526.06,23.0036,,2,1,B,+,False,True,True
53986,Olivia Peixoto,36780192422,"Pátio Calebe Cunha, 50
Camponesa 1ª Seção
07190510 Silva Alegre / TO",2002-08-17,864.3575,66.09,216.09,103.66,Capsuled,7,2.73,2371.79,24.8493,B,4,1,AB,+,True,False,False
93863,Alexia Farias,36498027592,"Lagoa Beatriz da Luz
Vila Primeiro De Maio
59102171 Viana / AL",2000-01-30,1085.287,121.32,271.32,103.66,Clinical Done,4,3.81,13142.09,35.6196,DD,6,0,A,+,True,False,False
42162,Luiz Otávio Fogaça,4631592842,"Aeroporto Rocha, 440
Conjunto Bonsucesso
21974539 Rodrigues de Moura / AP",2019-03-31,849.333,62.33,212.33,103.66,Clinical Done,6,3.55,10552.85,33.0304,A,6,1,O,-,True,False,False
6081,Dra. Ana Julia Pereira,40389172588,"Avenida Murilo Gomes
Tiradentes
60663546 Teixeira do Galho / AP",2018-07-08,651.1779,12.79,162.79,112.89,,6,3.15,6542.14,29.0196,A,5,1,O,+,False,True,True
26659,Kevin Costela,37594260180,"Vale de Teixeira, 37
Minas Brasil
09774417 Caldeira Alegre / SP",2012-02-05,1045.1501,,261.29,136.55,Covered,3,2.82,3235.31,25.7128,DD,4,1,AB,+,False,True,False
23725,Igor Moura,19786502302,"Trecho das Neves, 39
Jatobá
13396-008 da Cruz Paulista / CE",2021-06-17,1057.407,114.35,264.35,103.66,Uncovered,7,3.56,10584.44,33.0619,B,6,0,AB,+,True,False,False
24818,Vitória Ferreira,86407593247,"Pátio Ana Julia Souza, 86
Vitoria Da Conquista
22825130 Peixoto / RR",2000-03-05,984.5118,96.13,246.13,103.66,Uncovered,5,5.63,31360.84,53.8383,,8,0,AB,+,True,False,False
28724,Lucas Gabriel Costa,27980415388,"Vale Barbosa, 16
Das Industrias I
49671-013 da Conceição das Flores / MG",2001-10-31,1055.2137,113.8,263.8,136.55,Uncovered,7,3.07,5741.01,28.2185,X,5,0,,+,False,True,False
91922,Dra. Marcela Nascimento,7413285932,"Vereda João Gabriel Martins, 11
Vila Novo São Lucas
31309283 Moraes / MS",2002-11-15,870.3178,67.58,217.58,103.66,Covered,5,2.57,749.63,23.2271,B,3,0,AB,+,True,False,False
16319,Ana Lívia Lopes,79320648565,"Esplanada Heloísa Castro, 41
Nova Cintra
06613037 Porto dos Dourados / MA",2008-04-17,852.507,63.13,213.13,103.66,Clinical Done,9,2.56,617.15,23.0947,A,3,0,AB,+,True,False,False
24279,Maria Alice Cavalcanti,41905763875,"Jardim Nogueira, 90
Nova Cintra
72218-052 Novaes / SP",2007-06-15,966.382,91.6,241.6,136.55,Clinical Done,4,2.59,887.57,23.3651,DD,3,0,B,+,False,True,False
41443,Raquel Almeida,49357210814,"Pátio de Duarte
Santo Antônio
06648317 Souza das Pedras / RS",2010-12-07,1381.8554,195.46,345.46,136.55,Clinical Done,5,5.71,32138.32,54.6158,B,8,1,A,+,False,True,False
9364,Bianca Duarte,42071859332,"Praia Julia Costa, 498
Acaba Mundo
43828008 Melo de Lopes / SE",2010-10-28,1162.9629,140.74,290.74,136.55,Covered,1,3.28,7804.34,30.2818,DD,5,1,AB,+,False,True,False
59454,Amanda Souza,27401689340,"Parque Ferreira, 83
Jardim Leblon
47657-828 Nascimento do Sul / AP",2021-05-23,896.0016,74.0,224.0,112.89,Covered,7,4.32,18190.96,40.6685,,7,1,O,+,False,True,True
24529,Miguel Castro,42917068396,"Trecho Felipe Azevedo, 3
Calafate
59417596 Correia / TO",2019-06-19,1111.7426,127.94,277.94,103.66,Clinical Done,7,2.69,1886.2,24.3637,X,3,1,,-,True,False,False
7190,Isis da Luz,93502176434,"Viela Luiza Santos, 8
Apolonia
65806664 Araújo dos Dourados / MG",2021-06-05,904.3271,76.08,226.08,103.66,Uncovered,3,2.8,3038.22,25.5157,,4,0,B,+,True,False,False
51676,Joaquim Costa,53247689109,"Travessa de Sales, 42
Vila Independencia 2ª Seção
77298-268 Fernandes / PR",2010-10-03,908.5478,77.14,227.14,103.66,Covered,10,3.68,11798.32,34.2758,B,6,1,O,+,True,False,False
17387,Carlos Eduardo Rocha,95372046856,"Praia Ribeiro, 48
Araguaia
99319-395 Ramos do Galho / AP",2010-05-07,1171.8568,142.96,292.96,112.89,Covered,6,4.76,22614.91,45.0924,CS,7,0,B,+,False,True,True
74375,Sra. Maria Luiza Jesus,49735210860,"Vale Aragão, 913
Boa União 1ª Seção
88880433 Cavalcanti dos Dourados / AP",2003-02-20,894.9471,73.74,223.74,103.66,,8,2.92,4188.09,26.6656,DD,4,0,A,+,True,False,False
79329,Arthur Silva,39058742610,"Núcleo de da Cruz, 4
Vila Nova Cachoeirinha 3ª Seção
05223795 da Rocha / SP",2015-07-23,664.8731,16.22,166.22,136.55,Clinical Done,6,2.57,691.09,23.1686,B,3,1,B,+,False,True,False
5035,Raquel Duarte,1763459225,"Lago Ferreira, 98
Santa Tereza
69755-319 Lima de da Conceição / SC",2016-06-30,818.7011,54.68,204.68,112.89,Clinical Done,4,4.5,19982.31,42.4598,DD,7,0,B,+,False,True,True
72224,Marcos Vinicius Castro,74802693150,"Vila de Campos, 173
Vila Santo Antônio Barroquinha
12999-074 Gomes das Pedras / PR",2018-05-19,1017.683,104.42,254.42,103.66,Capsuled,7,2.84,3459.7,25.9372,A,4,0,,+,True,False,False
75356,Ana Carolina Vieira,25071893479,"Sítio Vicente da Cruz, 853
Vila Havaí
22583061 Dias da Mata / PE",2012-03-26,1025.6016,106.4,256.4,103.66,Uncovered,5,3.85,13534.95,36.0125,X,6,1,O,+,True,False,False
88892,Sr. Breno Duarte,35271864928,"Feira de Alves, 35
Grajaú
58269-757 Cardoso da Mata / PE",2006-09-05,1248.3233,162.08,312.08,112.89,Clinical Done,7,2.67,1742.65,24.2202,B,3,1,B,-,False,True,True
4891,Pedro Farias,93718546264,"Pátio Rodrigo Costa, 67
Vila Boa Vista
27059-725 Viana Verde / RJ",2021-09-21,856.7948,64.2,214.2,103.66,Capsuled,3,3.69,11895.74,34.3732,X,6,0,O,+,True,False,False
31029,Mariana Novaes,15079243805,"Recanto de da Mata, 25
Frei Leopoldo
88401-378 Castro do Sul / PA",2002-05-21,1146.2931,136.57,286.57,103.66,Clinical Done,7,4.34,18437.44,40.9149,CS,7,1,,+,True,False,False
65899,João Lucas Novaes,91486037593,"Ladeira Gomes, 54
São Francisco Das Chagas
91180481 Caldeira / PI",2000-10-19,1085.1933,121.3,271.3,136.55,Capsuled,9,3.8,13010.91,35.4884,DD,6,1,A,+,False,True,False
23048,Dr. Bruno Nascimento,78256914319,"Passarela Cavalcanti, 49
Cruzeiro
63533-282 Vieira da Praia / RN",2018-06-15,970.1972,92.55,242.55,136.55,Uncovered,13,2.94,4471.44,26.9489,DD,4,1,,+,False,True,False
4884,Eduarda Oliveira,75604813966,"Distrito Juliana da Rosa, 76
Glória
20453-730 Barbosa do Galho / RJ",2007-12-06,1167.1688,141.79,291.79,136.55,,5,3.8,12993.98,35.4715,DD,6,0,A,-,False,True,False
45832,Srta. Kamilly Silveira,17263508435,"Pátio Teixeira, 72
Dom Bosco
52980-997 Santos do Galho / CE",2017-12-28,1098.4238,124.61,274.61,112.89,Clinical Done,4,2.65,1524.53,24.002,CS,3,1,,-,False,True,True
5784,Luana da Costa,39087624131,"Esplanada Lucas Cavalcanti, 829
Vila Independencia 2ª Seção
88383-586 Silva dos Dourados / TO",2023-05-12,827.5383,56.88,206.88,136.55,Clinical Done,6,2.88,3788.64,26.2661,B,4,0,O,+,False,True,False
13262,Juliana da Costa,64917350280,"Chácara Enzo Gabriel Lopes, 5
Pilar
24491608 Campos Paulista / MT",2007-12-04,1214.3368,153.58,303.58,136.55,,6,3.04,5462.58,27.9401,DD,5,0,,+,False,True,False
73292,Caio Sales,96287503483,"Vila Vinicius Mendes, 62
Itatiaia
48412417 Silveira / RR",2017-04-13,755.8196,38.95,188.95,112.89,,4,4.6,20995.46,43.473,X,7,1,AB,+,False,True,True
52755,Sra. Pietra Silveira,49285760392,"Parque Silva, 734
Nova Gameleira
88201229 Nunes / RJ",2022-05-28,1011.9231,102.98,252.98,103.66,Uncovered,7,2.67,1691.79,24.1693,B,3,1,A,-,True,False,False
18532,Maria Sophia da Mata,92614857319,"Distrito Castro, 25
Varzea Da Palma
67563-059 Novaes / SE",2009-08-27,1000.4888,100.12,250.12,136.55,Clinical Done,4,4.62,21235.54,43.713,B,7,1,AB,+,False,True,False
90802,Gabriel da Paz,64203981778,"Aeroporto Catarina Silveira, 38
Ouro Preto
48663872 Correia / ES",2012-05-15,1084.9271,121.23,271.23,103.66,Clinical Done,6,4.1,16065.23,38.5427,,6,1,,-,True,False,False
18492,Nathan Silva,23678541062,"Estrada Azevedo, 83
Vila Trinta E Um De Março
60621-197 Sales de Rezende / RS",2018-03-27,854.9133,63.73,213.73,103.66,Clinical Done,7,6.06,35644.72,58.1222,B,8,1,A,+,True,False,False
49285,Sr. Ryan Teixeira,54613809215,"Feira Kamilly Ramos, 72
São Jorge 3ª Seção
18956221 Campos / AP",2022-12-25,993.0113,98.25,248.25,136.55,Clinical Done,5,2.96,4606.46,27.084,DD,4,1,O,+,False,True,False
80084,Raul Oliveira,76421803903,"Alameda de Monteiro, 2
Barro Preto
06381295 Ferreira / ES",2003-04-11,971.876,92.97,242.97,136.55,,5,2.73,2315.87,24.7934,DD,4,1,AB,+,False,True,False
12791,Maria Luiza Fogaça,58691042389,"Largo Fernandes, 2
Cidade Jardim
79539194 Duarte / AM",2010-02-28,1199.4177,149.85,299.85,112.89,Uncovered,5,2.78,2774.38,25.2519,X,4,1,AB,+,False,True,True
82409,Henrique Aragão,18593740693,"Chácara Yuri da Luz, 53
Unidas
22365-823 Araújo / RR",2019-10-06,840.8171,60.2,210.2,103.66,Covered,8,4.26,17617.13,40.0946,B,6,1,O,+,True,False,False
81233,Lucca Nascimento,65210394743,"Trevo de Melo, 40
Vila Nova Dos Milionarios
84897012 Gonçalves / PR",2009-04-06,1014.5491,103.64,253.64,112.89,Clinical Done,3,5.86,33611.97,56.0895,X,8,0,O,+,False,True,True
97289,Davi Moreira,30679281568,"Fazenda Maria Fernanda Moraes, 95
São Lucas
75397399 Pires do Galho / MT",2007-06-08,947.7519,86.94,236.94,136.55,Clinical Done,6,3.7,12022.64,34.5001,CS,6,1,AB,+,False,True,False
99838,Igor Rocha,86320547910,"Avenida Ramos, 783
Santa Inês
78406794 Moura / SE",2016-12-16,740.3907,35.1,185.1,103.66,Clinical Done,7,3.16,6609.9,29.0874,DD,5,0,B,+,True,False,False
94252,Kaique Rocha,52870631995,"Conjunto Correia, 39
Cônego Pinheiro 2ª Seção
93546881 Fernandes da Serra / RS",2016-03-22,1535.2225,233.81,383.81,136.55,Uncovered,2,2.84,3405.94,25.8834,CS,4,0,,-,False,True,False
38471,Dra. Cecília Rezende,7432689113,"Fazenda de Ramos, 71
Coqueiros
15692910 Santos / MG",2008-08-24,985.7562,96.44,246.44,136.55,Capsuled,6,4.29,17961.39,40.4389,CS,7,0,B,+,False,True,False
82780,Milena Araújo,9568123768,"Favela Ribeiro
Gameleira
51138-541 Nogueira de Minas / BA",2012-02-23,702.6684,25.67,175.67,112.89,,11,4.56,20593.78,43.0713,B,7,1,AB,+,False,True,True
79140,Rebeca Cardoso,42736590856,"Trevo Juliana Mendes, 89
Vila Boa Vista
42198-551 da Cunha / SC",2006-01-30,1281.7254,170.43,320.43,136.55,,9,2.6,989.06,23.4666,CS,3,0,AB,+,False,True,False
65405,Valentina Barbosa,82103674987,"Área de da Costa, 90
Fernão Dias
01091403 Costa / SP",2020-01-17,785.8829,46.47,196.47,136.55,Uncovered,7,2.74,2455.32,24.9328,CS,4,0,,+,False,True,False
90026,Daniela Duarte,75849132619,"Praia de da Mata
Santa Isabel
20521085 Nunes da Praia / RS",2009-07-13,1074.174,118.54,268.54,136.55,Covered,4,4.28,17846.2,40.3237,CS,7,0,A,+,False,True,False
35016,Raquel Campos,60139872469,"Morro Brenda Silva, 110
Pantanal
94345568 das Neves da Serra / BA",2021-07-05,1172.5664,143.14,293.14,103.66,Covered,4,4.39,18881.26,41.3588,A,7,0,AB,-,True,False,False
52250,Fernando Duarte,89714502667,"Alameda Rezende, 250
Vila São Gabriel Jacui
71839143 da Cunha de Goiás / RJ",2019-08-13,870.3136,67.58,217.58,112.89,Uncovered,7,2.88,3800.8,26.2783,,4,0,O,-,False,True,True
81044,Yago Ferreira,43926758074,"Colônia de Costela
Santa Efigênia
78218115 da Rosa do Campo / AM",2006-09-27,913.822,78.46,228.46,103.66,Clinical Done,4,2.83,3297.75,25.7752,X,4,0,,+,True,False,False
25662,Diego Azevedo,60983475148,"Lago da Paz
Leonina
36519-949 Cardoso / MG",2014-07-03,891.9459,72.99,222.99,136.55,Clinical Done,4,3.06,5658.0,28.1355,DD,5,1,O,+,False,True,False
88236,Davi Luiz Barbosa,76309548166,"Rodovia Clarice Ferreira, 57
Frei Leopoldo
89269212 Barbosa Verde / BA",2003-11-17,974.1278,93.53,243.53,103.66,Uncovered,7,3.28,7775.76,30.2533,CS,5,0,B,-,True,False,False
36510,Sr. Kevin Carvalho,96437012803,"Fazenda de Fogaça, 102
Vista Alegre
25936109 Gomes de das Neves / MT",2021-12-21,675.5078,18.88,168.88,136.55,Uncovered,7,2.6,1026.97,23.5045,DD,3,1,AB,-,False,True,False
74385,Srta. Ana Vitória Carvalho,81297436040,"Avenida de da Cunha, 96
Conjunto Celso Machado
00412-338 Jesus / MT",2000-12-12,752.8727,38.22,188.22,136.55,Covered,2,4.31,18157.16,40.6347,X,7,0,A,+,False,True,False
77856,Gustavo Azevedo,3245897197,"Largo de das Neves, 34
Vila Dos Anjos
16529070 Caldeira / RS",2021-04-01,971.8427,92.96,242.96,136.55,Clinical Done,10,3.27,7673.98,30.1515,DD,5,0,AB,-,False,True,False
87733,Dr. Nathan Mendes,30987612530,"Chácara Luiz Henrique Cardoso, 18
Embaúbas
16582281 Pinto Paulista / MT",2012-12-11,1207.7904,151.95,301.95,103.66,Uncovered,2,3.99,14937.62,37.4151,DD,6,0,A,+,True,False,False
10791,Antônio Melo,10735268444,"Travessa de Moraes
Esperança
19109398 Rezende de Ribeiro / RR",2020-05-12,1126.3488,131.59,281.59,103.66,Covered,10,2.76,2647.01,25.1245,CS,4,1,A,-,True,False,False
53087,Dr. João Miguel Rodrigues,74865201920,"Vila de Pinto
Castelo
72220-896 Duarte do Norte / PA",2009-04-27,1345.8835,186.47,,112.89,Uncovered,10,5.86,33630.74,56.1082,B,8,0,O,-,False,True,True
65568,Emanuel Rodrigues,13598264089,"Vereda de Rodrigues
Conjunto Capitão Eduardo
38085654 Cardoso / TO",2015-12-27,1138.8105,134.7,284.7,112.89,,6,3.89,13926.62,36.4041,X,6,1,AB,+,False,True,True
51105,Ana Viana,92483570674,"Loteamento de Duarte, 4
São Tomaz
42224-243 Santos de Goiás / MA",2001-06-28,897.7742,74.44,224.44,103.66,,6,2.92,4224.64,26.7021,B,4,0,A,+,True,False,False
40316,Sr. Guilherme Cardoso,19208437604,"Favela de Lima, 43
Vila Santa Monica 1ª Seção
92639886 Viana / PR",2001-07-01,975.4313,93.86,243.86,136.55,Covered,5,5.47,29689.6,52.1671,B,8,1,O,-,False,True,False
35157,Larissa Correia,14860937520,"Fazenda Moreira
Vila Minaslandia
38597610 Duarte / CE",2004-11-04,593.9213,-1.52,148.48,112.89,Covered,5,3.71,12079.3,34.5568,DD,6,1,O,-,False,True,True
93491,Marcela Fernandes,72804519341,"Vereda de Lima, 34
Cdi Jatoba
79672-060 Pinto / PI",2001-03-17,807.845,51.96,201.96,103.66,Uncovered,4,4.34,18383.44,40.8609,DD,7,0,AB,+,True,False,False
25690,Luiz Miguel Moura,18029463731,"Setor de Carvalho, 1
Túnel De Ibirité
53683468 da Rocha / PE",2014-04-28,795.9281,48.98,198.98,103.66,,2,2.55,488.15,22.9656,X,2,0,O,+,True,False,False
14543,Stella Moura,42093685710,"Distrito Silveira, 26
Novo Tupi
82417364 Costela de Carvalho / RN",2012-06-09,1054.1187,113.53,263.53,103.66,Covered,7,2.56,594.99,23.0725,B,3,1,AB,+,True,False,False
14684,Evelyn Ferreira,50948167300,"Viela Cardoso, 15
Santana Do Cafezal
13031238 Oliveira de Lopes / PR",2002-05-04,1129.566,132.39,282.39,136.55,Covered,3,3.86,13599.07,36.0766,DD,6,1,B,+,False,True,False
26379,Vitor Gabriel Mendes,7892163450,"Viela de Mendes, 95
Conjunto São Francisco De Assis
24180493 da Conceição da Praia / ES",2014-09-20,887.9253,71.98,221.98,136.55,Uncovered,7,2.86,3656.42,26.1339,CS,4,0,O,+,False,True,False
18166,Maria Fernanda Teixeira,58976042158,"Passarela Nascimento, 81
Lourdes
13393-976 Martins de Nascimento / MG",2008-10-10,882.2997,70.57,220.57,112.89,Capsuled,6,3.23,7295.42,29.7729,DD,5,1,,+,False,True,True
97769,Ana Sophia Sales,36041928542,"Residencial de Oliveira, 5
Vila São Paulo
87005-327 Alves / AP",2019-06-18,690.6888,22.67,172.67,112.89,,2,2.67,1721.64,24.1991,CS,3,1,O,+,False,True,True
8627,Isabella Caldeira,20937861413,"Aeroporto Barros, 401
Pongelupe
12470-045 Costela de Goiás / SP",2012-02-29,974.4476,93.61,243.61,112.89,Capsuled,4,6.31,38168.02,60.6455,X,8,1,,+,False,True,True
6157,Sra. Nicole da Mata,49753128673,"Praia Catarina da Mota
Heliopolis
41172817 Nascimento do Oeste / SE",2004-04-02,1049.6336,112.41,262.41,136.55,Uncovered,2,3.2,7009.14,29.4866,DD,5,0,AB,-,False,True,False
21087,Melissa da Costa,2741653925,"Condomínio de Freitas, 2
Vila Independencia 1ª Seção
76280256 Silva / PI",2014-11-24,1089.1562,122.29,272.29,103.66,Uncovered,4,4.27,17683.48,40.161,A,7,0,,+,True,False,False
46020,João Lucas Ramos,26043157853,"Aeroporto de Freitas
Vila Califórnia
96849257 Almeida do Amparo / PE",2016-07-17,843.4582,60.86,210.86,103.66,Uncovered,8,2.58,791.72,23.2692,DD,3,1,,+,True,False,False
1023,Calebe da Conceição,52678940365,"Morro Ferreira, 3
Araguaia
31116-936 Moura da Praia / PR",2006-07-06,1397.6979,199.42,349.42,103.66,Clinical Done,5,3.15,6540.93,29.0184,B,5,0,,+,True,False,False
64222,Dr. Matheus Jesus,74201639878,"Conjunto Barros, 741
Ipe
91220-554 Mendes / AP",2021-04-14,,159.75,309.75,112.89,Uncovered,7,2.56,665.53,23.143,,3,1,AB,+,False,True,True
6207,Carolina Ramos,20873695186,"Feira Rocha, 4
Lourdes
56479-974 Porto da Serra / DF",2012-12-15,980.9525,95.24,245.24,103.66,Uncovered,6,4.66,21584.99,44.0625,,7,1,,+,True,False,False
89385,Gabriela da Luz,64831520780,"Recanto de Gomes, 61
Vila Nova
00342-922 Oliveira das Flores / PR",2017-03-04,894.5624,73.64,223.64,103.66,Uncovered,4,3.09,5924.98,28.4025,X,5,1,A,-,True,False,False
69581,Srta. Ana Lívia da Mata,39046857166,"Morro Ramos
Apolonia
10705551 Nascimento / SP",2021-08-01,935.6831,83.92,233.92,112.89,Covered,5,2.57,732.63,23.2101,B,3,1,AB,-,False,True,True
18016,Maria Cecília Novaes,87459260347,"Viaduto de Rodrigues, 958
Floramar
87897-195 Viana do Amparo / AC",2021-10-31,1030.2261,107.56,,103.66,Uncovered,4,2.58,818.3,23.2958,B,3,1,B,+,True,False,False
49880,Sr. Gabriel Fogaça,53160297802,"Lago Viana, 86
Vila Da Ária
80995640 Melo do Oeste / RJ",2018-05-13,996.2745,99.07,249.07,136.55,Uncovered,2,3.27,7761.58,30.2391,DD,5,0,A,-,False,True,False
13372,Ana Beatriz Cunha,49850123605,"Residencial de Nunes, 93
Glória
59580-430 Costa da Serra / PR",2015-01-13,1096.7058,124.18,274.18,112.89,,11,2.58,808.24,23.2857,DD,3,0,O,+,False,True,True
97700,Lucca Santos,40621397822,"Vale de Campos
Corumbiara
84511854 Teixeira Alegre / SP",2015-12-11,,138.45,288.45,136.55,Uncovered,7,2.7,2053.12,24.5306,CS,4,1,B,+,False,True,False
84663,Felipe Silva,79568041249,"Vale Amanda Pereira, 912
Coqueiros
16705-943 Gonçalves de Minas / SC",2021-09-21,1273.2486,168.31,318.31,103.66,Covered,3,3.07,5755.84,28.2333,X,5,1,B,+,True,False,False
67818,Dr. João Porto,67125084958,"Praça de Rocha, 19
Monsenhor Messias
00880-248 Costela do Amparo / MT",2022-01-09,1229.453,157.36,307.36,103.66,Covered,3,3.19,6909.73,29.3872,X,5,1,O,+,True,False,False
30392,Stella Campos,48270165930,"Ladeira Silveira
Maria Helena
34667052 Pinto / RS",2022-04-17,977.9542,94.49,244.49,103.66,Uncovered,5,3.38,8776.67,31.2542,,5,1,O,+,True,False,False
89813,Dr. Carlos Eduardo da Costa,70412839687,"Setor de da Mota, 90
São Bernardo
89342-113 Melo / PI",2011-07-24,1077.6501,119.41,269.41,136.55,,4,3.47,9711.84,32.1893,,5,0,A,+,False,True,False
60614,Nicolas Castro,25164039842,"Lago Valentina Souza, 443
Vila Mangueiras
42027505 Cunha do Norte / SC",2008-03-11,922.5746,80.64,230.64,112.89,Capsuled,1,2.97,4687.58,27.1651,DD,4,1,AB,+,False,True,True
85335,Ana Sophia Correia,74395162819,"Avenida Ana Júlia Campos, 946
Vila Aeroporto Jaraguá
93397-965 Souza do Galho / MT",2019-10-18,882.5559,70.64,220.64,112.89,Covered,6,3.46,9665.15,32.1426,,5,0,B,-,False,True,True
90588,Samuel da Mota,41625930860,"Núcleo Lorenzo Campos, 87
Barão Homem De Melo 2ª Seção
25458388 Rocha de da Rocha / PA",2006-01-29,1382.1654,195.54,345.54,103.66,Uncovered,6,2.67,1733.29,24.2108,B,3,1,O,-,True,False,False
97180,Kamilly Novaes,38516927482,"Travessa da Costa
Belvedere
43729-719 Cardoso do Galho / TO",2008-11-06,908.0308,77.01,227.01,103.66,Uncovered,6,2.82,3245.35,25.7229,,4,0,AB,-,True,False,False
86383,Srta. Maria Sophia da Conceição,94028713579,"Campo Sales, 6
Marieta 2ª Seção
96102-778 da Cunha / AM",2016-10-27,1398.1476,199.54,349.54,103.66,,7,4.1,16053.0,38.5305,CS,6,1,B,+,True,False,False
68491,Yasmin da Mota,60471538280,"Alameda Ribeiro, 760
Mariano De Abreu
50244-754 Freitas das Pedras / ES",2011-04-30,930.1929,82.55,232.55,103.66,Capsuled,6,2.67,1684.1,24.1616,DD,3,0,B,+,True,False,False
94243,Marcela da Cunha,43917826500,"Praça Novaes, 87
Novo Glória
16934-211 Cavalcanti das Flores / RN",2001-11-05,1050.565,112.64,262.64,112.89,Uncovered,4,2.75,2549.81,25.0273,DD,4,1,O,+,False,True,True
6364,Camila da Paz,49183675000,"Distrito Valentina Cardoso, 288
João Pinheiro
77470767 Gonçalves / RS",2020-04-25,1217.8819,154.47,304.47,136.55,Clinical Done,5,2.78,2806.13,25.2836,CS,4,1,B,-,False,True,False
15153,João Lucas Gonçalves,34916570839,"Lago da Cruz
Bonfim
63493825 Cavalcanti / MA",2022-04-05,1004.7844,101.2,251.2,103.66,Clinical Done,5,3.15,6552.29,29.0298,B,5,0,AB,-,True,False,False
89160,Leonardo Oliveira,6295143806,"Aeroporto de Rezende, 2
Madre Gertrudes
16667911 Campos do Sul / PA",2019-10-22,1078.6251,119.66,269.66,103.66,Clinical Done,6,2.5,29.96,22.5075,DD,0,0,,+,True,False,False
41177,Gabrielly Vieira,46731285919,"Vereda Novaes, 178
Vila São Dimas
88402257 Gomes / RS",2016-03-06,951.723,87.93,237.93,136.55,Covered,5,2.53,330.3,22.8078,,2,1,AB,+,False,True,False
27682,Gabriela Sales,18509237603,"Quadra da Mata, 72
João Paulo Ii
90738002 Cavalcanti / DF",2002-08-12,904.895,76.22,226.22,112.89,Clinical Done,4,3.12,6213.07,28.6906,CS,5,0,O,+,False,True,True
13579,Nina Jesus,13708456939,"Loteamento Nicole Nunes, 61
Estrela Do Oriente
70327794 Fernandes / RS",2010-06-19,966.8446,91.71,241.71,103.66,Clinical Done,8,2.68,1796.09,24.2736,DD,3,0,O,+,True,False,False
62041,Luana Araújo,38724691003,"Vereda de Pereira
Solimoes
62435-547 Monteiro / PI",2004-03-14,870.0565,67.51,217.51,103.66,Clinical Done,7,3.64,11401.29,33.8788,B,6,1,,+,True,False,False
