record,name,cpf,address,birthday,Gluconise,H2B4,H356,HB_A56,Adrino_posina,Gamma_R,Nitro_K,H278,Positron_L,Plate,Factor_risk,norm_gamma_type,Blood_type,Blood_Rh,Low_Risk,Medium_Risk,High_Risk
43876,Gustavo Nogueira,43291508750,"Quadra Ramos, 4
São Tomaz
80339864 da Costa das Pedras / AC",2022-10-02,860.282,65.07,215.07,37.5,Uncovered,6,3.48,9792.55,32.2701,B,6,1,O,+,True,False,False
47866,Thales Melo,6598371295,"Jardim Francisco Moura, 53
Das Industrias I
11289-527 da Cunha / SP",2016-01-20,814.2216,53.56,203.56,48.33,Clinical Done,6,2.69,1966.99,24.4445,DD,4,0,AB,+,False,True,False
51967,Camila Souza,32741968519,"Núcleo Dias, 35
Vila União
56012-149 Lopes das Pedras / CE",2018-07-30,1510.0876,227.52,377.52,37.5,Uncovered,3,3.39,8969.2,31.4467,A,5,0,AB,-,True,False,False
43547,Carlos Eduardo da Costa,42931506761,"Residencial de Peixoto, 78
Bernadete
07153536 da Paz do Oeste / PR",2021-06-17,705.3654,26.34,176.34,90.83,Uncovered,1,3.17,6741.57,29.2191,DD,5,0,A,+,False,True,True
54846,Sophia Pereira,73294506856,"Estação de Jesus, 64
Mariano De Abreu
88269-049 Fernandes Paulista / ES",2006-11-28,795.7171,48.93,198.93,37.5,Uncovered,2,3.29,7961.19,30.4387,DD,5,0,O,-,True,False,False
18856,Isaac Silveira,85937641000,"Parque de Pires, 27
Vila Nova
77221-673 Cunha / SE",2015-04-26,1086.4791,121.62,271.62,37.5,Covered,2,3.7,12046.26,34.5238,DD,6,0,AB,+,True,False,False
33210,Theo Silva,68253794100,"Campo Julia da Cunha, 8
Lagoinha Leblon
45082395 Lima de Jesus / RR",2004-10-26,935.284,83.82,233.82,48.33,Clinical Done,7,2.78,2843.62,25.3211,DD,4,1,O,+,False,True,False
60661,Davi Luiz da Cruz,25879036456,"Ladeira da Mata, 71
Padre Eustáquio
67505727 Carvalho / AL",2006-10-04,1084.7649,121.19,271.19,48.33,,4,2.71,2088.16,24.5657,DD,4,1,A,-,False,True,False
4700,Rafaela Duarte,24807351923,"Recanto Ana Beatriz Araújo, 26
Santa Rita
55135139 Rocha da Praia / RS",2009-09-11,1159.836,139.96,289.96,48.33,Clinical Done,6,2.62,1194.39,23.6719,CS,3,1,,+,False,True,False
11044,Isabella da Conceição,39180547648,"Rodovia Porto, 89
Vila Sumaré
25724-128 Gomes / ES",2017-06-07,1252.5227,163.13,313.13,48.33,Uncovered,3,2.82,3225.37,25.7029,B,4,1,AB,+,False,True,False
48191,Laura Araújo,76913584075,"Sítio Larissa Novaes, 1
Senhor Dos Passos
73924-197 Farias / SP",2008-07-25,1150.393,137.6,287.6,37.5,Clinical Done,5,2.51,125.53,22.603,DD,1,1,B,+,True,False,False
7243,Joana da Mata,97203581659,"Viela de Monteiro, 52
Olhos D'água
17730233 da Cruz da Prata / SP",2003-12-30,801.2478,50.31,200.31,37.5,Uncovered,6,3.49,9947.73,32.4252,X,6,1,,-,True,False,False
14958,Maitê Barros,40687519357,"Viaduto de da Cruz, 4
São Damião
08143-398 Porto / MS",2022-06-13,1221.8287,155.46,305.46,37.5,,9,2.85,3520.52,25.998,X,4,1,,+,True,False,False
70194,Emilly Nunes,36870194203,"Praça Noah Monteiro, 67
Vera Cruz
81582884 Cardoso / MS",2012-10-08,647.0165,11.75,161.75,37.5,Covered,5,2.71,2096.27,24.5738,X,4,0,O,-,True,False,False
83145,Thales Oliveira,70956423892,"Vale Ana Júlia Dias
Vila Maloca
12847-663 da Cruz Alegre / AL",2008-12-06,977.1157,94.28,244.28,37.5,Capsuled,2,2.6,1023.89,23.5014,CS,3,0,O,+,True,False,False
55943,Dra. Lorena Moreira,51970824611,"Fazenda de Carvalho, 20
Cônego Pinheiro 1ª Seção
45736-394 da Conceição de Farias / AC",2005-07-14,900.3652,75.09,225.09,37.5,Covered,7,2.83,3359.84,25.8373,X,4,1,AB,+,True,False,False
48561,Helena Cardoso,18390567202,"Praça de Ribeiro, 83
Vila Satélite
92848797 da Paz da Serra / PR",2001-01-19,787.8402,46.96,196.96,48.33,Uncovered,12,2.74,2442.25,24.9198,DD,4,0,AB,+,False,True,False
14073,Srta. Maria Alice da Mota,34895620115,"Recanto João Guilherme Lopes, 70
Dom Cabral
58625914 Peixoto das Flores / SC",2004-08-11,1118.3333,129.58,279.58,48.33,Uncovered,3,2.84,3385.67,25.8632,X,4,0,O,+,False,True,False
58194,Natália Nascimento,32908647583,"Travessa Pires, 8
Vila São Geraldo
86966751 Nogueira / DF",2013-03-31,963.3487,90.84,240.84,37.5,Uncovered,5,3.14,6397.92,28.8754,CS,5,0,O,+,True,False,False
59265,Alana Lopes,54317620952,"Quadra de Fogaça, 98
Vila Copasa
84590-245 Porto dos Dourados / MT",2017-10-17,1203.9709,150.99,300.99,37.5,Uncovered,3,3.3,7996.4,30.4739,DD,5,1,,+,True,False,False
44239,Marcela Rezende,1987364287,"Avenida Novaes, 69
Vila Calafate
97402-571 Fernandes do Sul / RS",2020-10-14,703.5069,25.88,175.88,37.5,Covered,6,4.37,18673.1,41.1506,X,7,1,,+,True,False,False
99547,Camila Castro,60752348108,"Estação Cunha
São Bento
57682345 Martins de Teixeira / RN",2013-03-02,1169.2624,142.32,292.32,37.5,Uncovered,4,6.97,44685.02,67.1625,A,8,0,,+,True,False,False
59118,João da Rosa,63471052844,"Residencial de Martins, 11
Jaqueline
88720568 das Neves de da Costa / SC",2023-04-05,1099.588,124.9,274.9,48.33,Clinical Done,4,2.55,523.53,23.001,,2,1,O,-,False,True,False
41184,Dra. Maria Nogueira,49786510267,"Vila Jesus, 801
Solar Do Barreiro
82371-757 da Cruz / PB",2007-09-25,1025.3008,106.33,256.33,90.83,Capsuled,5,2.76,2663.7,25.1412,B,4,0,A,+,False,True,True
82216,Caio Nogueira,69231074580,"Pátio da Costa, 483
Boa Viagem
95686891 Porto / RO",2007-05-11,716.2379,29.06,179.06,48.33,Uncovered,2,3.53,10331.42,32.8089,,6,0,AB,+,False,True,False
47468,Stella da Paz,82507319640,"Viela Ryan Melo, 18
Itapoa
03793-846 Costa / PE",2016-05-02,949.6452,87.41,237.41,48.33,Covered,5,2.68,1783.51,24.261,CS,3,1,A,+,False,True,False
90043,Vinicius da Mota,31780695420,"Vale Pedro Lucas Ribeiro, 71
Vila Suzana Segunda Seção
36769-375 Moura / RJ",2010-01-24,690.6651,22.67,172.67,37.5,,7,4.54,20435.94,42.9134,CS,7,0,,+,True,False,False
47945,Yasmin Cunha,75249083692,"Chácara Moraes, 62
Conjunto Paulo Vi
69377-929 da Mata / SC",2019-03-08,583.4696,-4.13,145.87,48.33,Uncovered,4,2.75,2473.87,24.9514,CS,4,1,AB,+,False,True,False
68075,Paulo Pinto,91708425667,"Fazenda Pietra Rezende, 8
Sagrada Família
56153205 da Costa / PI",2010-09-13,1655.9491,263.99,413.99,90.83,Uncovered,1,3.85,13560.97,36.0385,X,6,0,,+,False,True,True
24142,Eloah Silva,72618509420,"Passarela de Freitas, 109
Comiteco
10505-350 das Neves / TO",2012-07-01,1194.1723,148.54,298.54,90.83,Covered,2,3.56,10607.4,33.0849,DD,6,1,O,+,False,True,True
68062,Camila Rezende,24950763865,"Recanto Almeida, 790
Serra
55988-264 Campos de Minas / RR",2012-04-26,1358.5186,189.63,339.63,37.5,,5,4.1,16061.31,38.5388,DD,6,0,AB,-,True,False,False
23150,Srta. Sophie Cardoso,79014256876,"Residencial Ana Julia Gomes
Centro
29430128 Moraes do Amparo / MS",2006-04-07,914.1973,78.55,228.55,37.5,Capsuled,0,2.53,339.96,22.8175,DD,2,1,,+,True,False,False
90719,Sr. Luigi Teixeira,85497263038,"Trecho Isaac Melo, 41
Mirante
20352-159 Cavalcanti de da Costa / AL",2013-08-18,1139.2396,134.81,284.81,37.5,Clinical Done,5,2.76,2630.62,25.1081,B,4,1,AB,+,True,False,False
54048,Mirella Campos,67815293077,"Trevo Gomes, 9
Vila Novo São Lucas
79808-749 da Mata / SE",2002-09-14,1139.4833,134.87,284.87,90.83,Covered,6,3.72,12217.68,34.6952,DD,6,1,O,+,False,True,True
55056,Luiza Melo,45321890714,"Morro Theo Rodrigues, 32
Vila Ipiranga
48076-811 Caldeira de Nogueira / RJ",2014-07-22,1120.3032,130.08,280.08,37.5,,3,2.59,938.86,23.4164,X,3,0,,+,True,False,False
38293,Emanuelly Santos,27153908404,"Alameda de Pereira, 29
Castelo
76252-774 Lima / BA",2019-05-07,1000.7319,100.18,250.18,48.33,Capsuled,4,2.53,333.17,22.8107,B,2,0,,-,False,True,False
25515,Alice Cardoso,52697481346,"Rua João Lucas Vieira, 89
Santa Branca
34777-270 Silva Alegre / RR",2017-05-27,954.3505,88.59,238.59,37.5,Covered,3,2.94,4440.7,26.9182,,4,0,AB,-,True,False,False
40506,Sophia Monteiro,93287456083,"Largo de Peixoto, 8
Solimoes
34310-752 Freitas / ES",2012-04-24,586.0775,-3.48,146.52,48.33,Uncovered,3,3.39,8933.17,31.4107,DD,5,1,O,+,False,True,False
10161,Vitor Hugo Nunes,95761480301,"Recanto da Rosa
Vila Nova Cachoeirinha 3ª Seção
26658-597 Monteiro de Campos / BA",2014-11-10,1122.0288,130.51,280.51,37.5,Clinical Done,3,2.55,558.86,23.0364,X,2,1,B,+,True,False,False
53951,Renan Cunha,86203159433,"Esplanada de Silveira, 97
Vila Jardim São José
94059-744 Carvalho / PI",2016-05-09,1084.6994,121.17,271.17,37.5,Uncovered,3,2.57,701.69,23.1792,X,3,1,B,-,True,False,False
26835,Davi Lucca Sales,53974801260,"Via de Mendes
Concórdia
58079979 da Rocha Alegre / PE",2009-05-12,1223.5773,155.89,305.89,48.33,Covered,2,2.54,467.26,22.9448,CS,2,1,AB,+,False,True,False
86525,Letícia Gonçalves,35978240132,"Praça de Cunha, 67
Alto Vera Cruz
54876-677 Araújo / AP",2020-03-14,945.1516,86.29,236.29,90.83,Uncovered,6,3.0,5050.26,27.5278,X,5,1,AB,+,False,True,True
49249,André Gomes,21709536470,"Praça de Carvalho, 72
Lagoinha Leblon
67500-136 Correia / RJ",2002-06-21,1348.3624,187.09,337.09,48.33,Covered,6,3.6,11061.57,33.5391,B,6,0,O,+,False,True,False
7176,Letícia Almeida,57186029485,"Aeroporto Enzo Monteiro, 82
Fernão Dias
89341-844 Oliveira / CE",2016-09-23,910.4998,77.62,227.62,37.5,Covered,7,2.72,2229.3,24.7068,CS,4,1,O,+,True,False,False
22123,Sr. Luiz Otávio Nascimento,89730162530,"Vila João Miguel Silva, 17
Leticia
94572-894 Almeida do Norte / RJ",2015-09-18,748.9146,37.23,187.23,37.5,Covered,5,4.59,20918.75,43.3962,X,7,0,A,-,True,False,False
44118,Laura da Rocha,1265738912,"Colônia de Aragão
Piraja
84581-814 Oliveira de Teixeira / ES",2003-04-13,,146.91,296.91,48.33,Clinical Done,5,3.07,5685.69,28.1632,DD,5,1,A,+,False,True,False
69720,Gabriela Sales,96457132855,"Favela Ribeiro, 744
Vila Jardim Leblon
09587-863 Costela de Goiás / CE",2022-12-25,906.3307,76.58,226.58,48.33,,5,3.47,9688.91,32.1664,,5,0,O,+,False,True,False
54639,Beatriz Rocha,76839041204,"Área Araújo, 61
Vila Maria
72653251 da Mata / DF",2013-02-02,749.0559,37.26,187.26,37.5,Covered,7,2.84,3453.42,25.9309,CS,4,0,A,+,True,False,False
71307,Dra. Raquel Jesus,48539217619,"Rodovia Eduardo da Cunha, 10
Aparecida
56734609 Pereira do Campo / RJ",2018-04-05,1024.9647,106.24,256.24,48.33,Clinical Done,5,3.46,9574.23,32.0517,A,5,0,AB,+,False,True,False
6913,Francisco Lopes,34702951823,"Núcleo de Santos, 54
Bonsucesso
22107-390 Fogaça / BA",2005-12-13,1151.3004,137.83,287.83,48.33,Covered,7,5.57,30739.99,53.2175,X,8,1,AB,-,False,True,False
91051,Isaac Lima,40873961269,"Praia da Conceição, 63
Tiradentes
11545467 Sales Verde / RJ",2019-07-10,1048.2879,112.07,262.07,48.33,Covered,3,3.09,5964.84,28.4423,A,5,0,O,+,False,True,False
56005,Melissa Novaes,38602914598,"Trecho de Peixoto, 658
Vila Inestan
72887-530 Martins do Amparo / SE",2008-08-15,1099.4851,124.87,274.87,48.33,Covered,7,2.73,2342.45,24.8199,DD,4,0,AB,+,False,True,False
12091,Ana Laura Silva,87942501620,"Distrito Enzo Gabriel Melo, 88
Jardim Do Vale
49180-921 Gonçalves de Santos / AC",2013-03-05,1821.7385,305.43,455.43,37.5,Capsuled,6,3.05,5562.74,28.0402,A,5,1,AB,-,True,False,False
68671,Cecília Novaes,17864032931,"Rodovia Isaac Souza, 32
Sion
18209963 Nunes de Silveira / MT",2017-09-16,1164.2242,141.06,291.06,48.33,Clinical Done,3,3.09,5902.7,28.3802,B,5,1,AB,+,False,True,False
19591,Marcela da Costa,17352069895,"Passarela Levi Sales, 26
Cdi Jatoba
71502-204 Alves / AC",2022-07-03,1306.3521,176.59,326.59,48.33,Uncovered,2,3.21,7107.49,29.585,B,5,0,A,+,False,True,False
64848,Marina Carvalho,64019753261,"Feira de Cardoso, 14
Jardinópolis
96147696 Costela / RN",2016-08-27,602.8308,0.71,150.71,48.33,,4,3.25,7482.35,29.9599,B,5,0,O,+,False,True,False
17769,Augusto Dias,14083952660,"Passarela Pereira, 19
Dom Silverio
44015022 Lima / MG",2010-10-04,1073.0107,118.25,268.25,48.33,Uncovered,8,2.54,456.06,22.9336,,2,1,B,+,False,True,False
23900,Maria Eduarda Dias,89715643264,"Viaduto de Cardoso, 51
Vila Boa Vista
20152078 Almeida / GO",2001-07-24,1154.8164,138.7,288.7,48.33,Covered,8,2.68,1818.78,24.2963,X,3,1,O,-,False,True,False
7375,Emilly Caldeira,79834561075,"Pátio de Ferreira, 70
São Luiz
75087-362 Moura do Sul / PE",2017-07-04,927.1042,81.78,231.78,37.5,Uncovered,5,3.1,6005.0,28.4825,CS,5,0,B,+,True,False,False
11921,Carlos Eduardo Nascimento,69724013561,"Rua Levi da Paz, 707
Alpes
71178-558 Martins / AL",2003-06-08,824.8041,56.2,206.2,37.5,Clinical Done,3,3.73,12331.53,34.809,X,6,1,B,-,True,False,False
56735,Sr. Ian Moraes,60413927580,"Trecho de Viana, 34
Nova Esperança
05960051 Moreira / DF",2008-08-19,1079.304,119.83,269.83,37.5,Clinical Done,2,4.0,15054.73,37.5322,B,6,1,O,+,True,False,False
11554,Isaac Ramos,9618437566,"Distrito de Cardoso, 674
Vila Nova Cachoeirinha 2ª Seção
20772557 Araújo Paulista / MT",2002-04-30,937.0765,84.27,234.27,90.83,Uncovered,7,4.0,15032.95,37.5105,X,6,0,AB,+,False,True,True
72656,Sr. Luiz Felipe Pires,9715264867,"Praça de da Cunha, 9
Vila São João Batista
88885-634 Moura de Barbosa / TO",2015-05-12,881.2489,70.31,220.31,37.5,Clinical Done,2,3.2,7009.7,29.4872,DD,5,1,,+,True,False,False
16682,Lucas Gabriel Cunha,2149856360,"Núcleo de Teixeira, 32
Jardim São José
73693081 Sales dos Dourados / MG",2015-01-04,1229.9001,157.48,307.48,48.33,Uncovered,5,5.64,31429.52,53.907,DD,8,1,O,-,False,True,False
49700,Sra. Maysa da Rosa,61074859294,"Viaduto de Pires
Xodo-Marize
63665728 das Neves / ES",2006-06-14,1267.1132,166.78,316.78,48.33,Uncovered,2,2.9,4055.28,26.5328,DD,4,0,B,+,False,True,False
66070,Igor da Cruz,7291834597,"Praia Vicente Moreira, 40
Ambrosina
25784-835 Araújo de da Mata / PA",2000-01-04,1060.5259,115.13,265.13,90.83,,6,3.16,6589.85,29.0673,DD,5,1,A,+,False,True,True
4115,Erick Ribeiro,71902635434,"Ladeira Barbosa, 18
Vila Nova
29765471 Viana de da Cunha / PA",2003-03-14,909.1544,77.29,227.29,37.5,Clinical Done,4,3.88,13820.61,36.2981,DD,6,0,AB,+,True,False,False
42079,Vitor Gabriel Moura,34901256734,"Travessa Vitória Moraes, 21
Vila Paraíso
59444-184 Mendes / BA",2020-06-09,1102.8741,125.72,275.72,37.5,Clinical Done,6,4.45,19530.49,42.008,CS,7,1,O,+,True,False,False
67473,João Gabriel Cunha,56198043215,"Morro de Lopes, 73
Unidas
33306-009 da Rocha / AM",2021-10-11,1165.8917,141.47,291.47,48.33,Capsuled,3,3.04,5374.71,27.8522,B,5,1,,+,False,True,False
35885,Enzo Fogaça,85764231035,"Setor Gustavo Henrique Cardoso
Silveira
78105549 da Mota Alegre / PA",2023-03-10,1126.1244,131.53,281.53,37.5,,6,4.39,18906.38,41.3839,B,7,0,O,+,True,False,False
28681,Maysa Nascimento,67134520862,"Feira de da Conceição, 99
Pindura Saia
82222885 Caldeira / RS",2000-04-04,709.3271,27.33,177.33,37.5,Clinical Done,6,3.09,5902.64,28.3801,CS,5,0,O,+,True,False,False
16804,Sofia Mendes,70891345639,"Vila de Rezende, 56
Nova Floresta
71074752 Cardoso de Santos / RO",2011-07-31,932.3964,83.1,233.1,48.33,Uncovered,6,3.76,12601.41,35.0789,B,6,1,A,+,False,True,False
97010,Thiago Santos,89026431589,"Avenida da Rosa
Vila Mangueiras
45124773 Aragão Paulista / GO",2022-12-06,1071.8267,117.96,267.96,48.33,Capsuled,3,2.51,107.34,22.5848,CS,1,0,O,+,False,True,False
52200,Olivia Martins,36802914778,"Área de Nunes, 6
Paulo Vi
57058-521 Barbosa / RS",2006-08-25,1124.4441,131.11,281.11,90.83,Clinical Done,6,2.53,277.74,22.7552,X,2,0,AB,+,False,True,True
77139,Sra. Sophia Gonçalves,28403165951,"Aeroporto de Correia, 9
Boa Vista
23830-441 Santos de da Costa / MA",2015-06-18,1192.1564,148.04,298.04,37.5,Covered,6,5.32,28231.97,50.7095,CS,7,1,B,+,True,False,False
48986,Mariane Cardoso,4657289365,"Aeroporto de Silveira, 64
Nova Gameleira
29288205 Costela / SP",2008-11-16,1151.6741,137.92,287.92,37.5,Clinical Done,2,2.61,1099.89,23.5774,A,3,1,B,-,True,False,False
6502,Dr. João Vitor Rocha,81697324509,"Distrito Gustavo Pinto
São Gonçalo
17567-983 Silveira / BA",2008-06-21,773.1363,43.28,193.28,90.83,Uncovered,5,3.58,10868.64,33.3461,CS,6,0,O,+,False,True,True
3256,Francisco Moraes,63908154766,"Feira de Araújo, 16
São Paulo
01857-877 Rocha de Caldeira / MG",2000-10-19,858.5158,64.63,214.63,37.5,Uncovered,4,2.83,3352.9,25.8304,CS,4,0,,-,True,False,False
27016,Luana Carvalho,41576093280,"Rodovia de Ferreira, 52
Piraja
37981824 Cunha do Oeste / MT",2004-11-18,755.7142,38.93,188.93,48.33,Clinical Done,6,2.72,2264.47,24.742,DD,4,0,A,+,False,True,False
28028,Ian Nascimento,35640287144,"Setor Ana Laura da Cruz, 46
Esplanada
30724129 Cavalcanti / RS",2022-07-08,1360.8953,190.22,340.22,48.33,Clinical Done,4,2.99,4938.19,27.4157,,5,1,AB,+,False,True,False
718,Antônio Cavalcanti,41893025705,"Avenida Nogueira, 81
Vila Santa Monica 2ª Seção
23918-600 Viana / AP",2014-11-14,1036.082,109.02,259.02,37.5,Covered,4,5.1,26046.11,48.5236,X,7,0,,+,True,False,False
52273,Sr. João Gabriel Cardoso,15260879368,"Viela de Ferreira, 7
Sagrada Família
05905-489 Martins da Serra / ES",2000-01-01,1110.6329,127.66,277.66,48.33,Uncovered,7,3.34,8468.58,30.9461,B,5,0,AB,+,False,True,False
68659,Dra. Larissa Alves,90685214702,"Feira Vieira, 64
Santa Rosa
21357-545 da Rosa / SE",2009-04-29,1206.6058,151.65,301.65,48.33,Capsuled,7,4.99,24877.32,47.3548,A,7,1,A,+,False,True,False
14451,Giovanna Duarte,97654120885,"Fazenda Silveira, 32
Piratininga
34817-252 Melo / RN",2015-03-04,934.1995,,233.55,37.5,Uncovered,6,3.71,12137.99,34.6155,B,6,0,O,-,True,False,False
8091,Joana Viana,38215647928,"Distrito Cauê Ferreira, 51
Cidade Jardim Taquaril
76484-510 Mendes de Goiás / PR",2009-12-10,769.7994,42.45,192.45,48.33,,3,3.2,6978.33,29.4558,X,5,0,O,+,False,True,False
84163,Lucas da Costa,79403152699,"Vila de Pires, 84
Céu Azul
92198401 Duarte / SE",2014-12-24,914.6955,78.67,228.67,37.5,Clinical Done,3,3.21,7076.46,29.554,B,5,1,AB,+,True,False,False
23631,Dr. Eduardo Sales,30782415997,"Largo de da Rosa, 44
Vila Puc
98996373 Sales / AM",2020-06-14,970.3706,92.59,242.59,48.33,,5,2.75,2492.01,24.9695,X,4,0,O,+,False,True,False
86914,Danilo da Rocha,71263408508,"Esplanada Jesus, 52
Vila Jardim Alvorada
31590841 Souza / SP",2000-04-08,1300.2874,175.07,325.07,48.33,Clinical Done,4,2.5,69.24,22.5467,B,1,1,AB,+,False,True,False
15638,Dr. Danilo Peixoto,62073981496,"Campo de da Cunha, 9
Aeroporto
15339-230 Souza / SE",2011-06-30,1173.9196,143.48,293.48,37.5,Uncovered,4,3.04,5432.54,27.91,DD,5,0,A,+,True,False,False
20741,Dr. Bryan Mendes,2197368478,"Vila de Martins, 30
Acaiaca
77362-280 Ribeiro Paulista / RS",2017-06-06,782.5819,45.65,195.65,37.5,Clinical Done,2,3.33,8309.33,30.7868,B,5,0,A,+,True,False,False
72837,Felipe Duarte,76549082374,"Esplanada Marina Alves, 97
Varzea Da Palma
60744256 Correia / PR",2018-05-28,1132.8443,133.21,283.21,48.33,Uncovered,2,4.59,20942.65,43.4202,B,7,1,,-,False,True,False
80229,Dra. Amanda Mendes,63489725182,"Jardim Luiz Felipe da Conceição, 537
Bacurau
53170-248 Teixeira do Oeste / PR",2014-05-12,1146.9769,136.74,286.74,37.5,,7,3.63,11341.65,33.8192,,6,1,AB,+,True,False,False
87389,Sr. Danilo da Luz,95681702359,"Passarela Esther Porto, 9
Rio Branco
98687610 da Paz do Oeste / PR",2015-11-28,787.7269,46.93,196.93,90.83,Clinical Done,3,4.35,18495.2,40.9727,X,7,0,,+,False,True,True
71820,Leandro Pires,74125689300,"Recanto de Pires, 71
Teixeira Dias
41273520 Jesus do Campo / RJ",2007-03-30,978.2966,94.57,244.57,37.5,Capsuled,4,5.11,26081.22,48.5587,B,7,1,B,+,True,False,False
63708,Cauê Martins,45371602925,"Estação de Costa
Vila Real 2ª Seção
59098-239 Souza / RJ",2017-06-26,629.9192,7.48,157.48,37.5,Clinical Done,6,5.33,28344.34,50.8218,DD,7,0,AB,-,True,False,False
33158,Maria Julia Correia,98254367191,"Setor Sales, 14
Flavio De Oliveira
77659759 Pinto / RO",2012-01-29,1066.0976,116.52,266.52,37.5,Covered,6,4.19,16951.74,39.4292,X,6,1,O,+,True,False,False
40561,Dr. Enzo Barros,21648593755,"Área Vitor Gabriel Martins
Vila Calafate
18156486 Araújo / SC",2008-08-09,936.8614,84.22,234.22,48.33,Capsuled,2,2.64,1431.16,23.9087,DD,3,0,A,+,False,True,False
43052,Stella Ribeiro,53461987255,"Passarela Ana Carolina Pinto, 2
Vila Fumec
52922-356 Pinto / BA",2013-11-09,729.9996,32.5,182.5,37.5,Uncovered,5,2.93,4278.62,26.7561,B,4,1,O,+,True,False,False
6661,Mariane Lopes,74138605975,"Passarela Cardoso, 57
Vila São Geraldo
17279-344 Cardoso / PA",2020-05-30,860.3658,65.09,215.09,90.83,Clinical Done,1,2.73,2360.79,24.8383,A,4,0,B,+,False,True,True
50064,Mariane Carvalho,42173980505,"Recanto Pires, 13
Conjunto Novo Dom Bosco
89725649 Ramos / AM",2016-10-02,1047.9902,112.0,262.0,48.33,Clinical Done,3,4.52,20225.29,42.7028,B,7,1,B,+,False,True,False
3781,Maitê Teixeira,76458921020,"Lago de das Neves, 268
Aparecida 7ª Seção
65435205 Ramos / RO",2000-12-16,889.4101,72.35,222.35,48.33,Clinical Done,11,4.07,15740.56,38.2181,X,6,0,AB,+,False,True,False
57140,Luna Nunes,6523791840,"Favela Rocha, 174
Pirineus
89757-454 Carvalho de Barros / RN",2020-04-16,1059.9054,114.98,264.98,37.5,Covered,8,2.93,4314.98,26.7925,A,4,0,B,+,True,False,False
90942,Sra. Bárbara Oliveira,47128503617,"Rodovia de Araújo, 178
Vila Nossa Senhora Do Rosário
00044-598 Viana de Rodrigues / ES",2003-05-14,1110.5327,127.63,277.63,48.33,Uncovered,4,3.34,8442.23,30.9197,X,5,1,O,+,False,True,False
1363,Marcela Porto,46109382787,"Conjunto Diogo Campos, 39
Vila Novo São Lucas
42598764 Nascimento / AL",2022-01-11,831.9114,57.98,207.98,37.5,Covered,5,4.14,16376.81,38.8543,X,6,1,AB,+,True,False,False
47717,Calebe Porto,52749381088,"Ladeira Farias, 97
Alta Tensão 2ª Seção
59262225 Cardoso / RO",2014-08-15,937.5459,84.39,234.39,90.83,Uncovered,5,4.29,17929.77,40.4073,B,7,1,,+,False,True,True
21629,Ana Costa,16423907552,"Ladeira Luiz Gustavo Carvalho, 78
João Pinheiro
74459-198 Cunha Verde / AM",2019-02-08,1428.9356,207.23,357.23,90.83,Clinical Done,8,2.73,2326.62,24.8041,B,4,1,AB,+,False,True,True
23076,Lívia da Luz,36107594299,"Rodovia Souza, 85
São Jorge 1ª Seção
38220481 Dias / MS",2003-12-19,1024.2211,106.06,256.06,90.83,Clinical Done,5,3.81,13141.06,35.6186,CS,6,0,,-,False,True,True
50831,João Vitor Lima,52680374126,"Núcleo Vitor Gabriel Aragão, 210
Vila Cloris
01699-046 Cunha do Oeste / MA",2001-08-17,830.6342,57.66,207.66,48.33,Uncovered,3,4.13,16289.06,38.7666,B,6,0,A,+,False,True,False
61714,Yasmin Alves,12687059420,"Travessa Cunha
Santa Cecilia
34331977 Nogueira do Galho / PR",2012-01-08,,103.02,253.02,37.5,Uncovered,4,2.54,463.37,22.9409,DD,2,0,,+,True,False,False
